,actual,sarimax_pred,stacked_pred
2022-07-01,43.0,36.647623089553925,36.647623089553925
2022-08-01,39.0,42.00191119254357,42.00191119254357
2022-09-01,31.0,48.97603449441549,48.97603449441549
2022-10-01,30.0,34.623963525139644,34.623963525139644
2022-11-01,30.0,34.8657056597276,34.8657056597276
2022-12-01,33.0,31.515239519238463,31.515239519238463
2023-01-01,26.0,33.55845200451998,36.25616847905306
2023-02-01,26.0,29.266607987364985,28.895652132710673
2023-03-01,26.0,18.736075436227257,19.088450824372703
2023-04-01,25.0,28.056442101776824,26.725195725739226
2023-05-01,23.0,26.383962976418896,22.512641536675854
2023-06-01,23.0,22.553898601077275,20.620769648097234
2023-07-01,22.0,26.213928190570524,27.032474545341184
2023-08-01,21.0,21.0799699010062,21.286116141240576
2023-09-01,21.0,17.587962012997576,17.79410825323195
2023-10-01,21.0,19.80704781584251,19.285237463040232
2023-11-01,20.0,21.00645905597725,22.00699204071083
2023-12-01,20.0,21.45402195360118,25.939168476123154
2024-01-01,20.0,15.316033404932467,18.20905689583823
2024-02-01,20.0,19.128757308172723,21.88501555745556
2024-03-01,21.0,20.113809253554173,21.47481408296091
2024-04-01,21.0,19.763898292808417,22.823494831352118
2024-05-01,16.0,19.335859287321252,21.169740188657922
2024-06-01,16.0,17.069466569317235,19.179751136196508
2024-07-01,17.0,15.685936670436966,18.041665296688187
2024-08-01,17.0,16.243048733467244,17.79605991243758
2024-09-01,17.0,17.00353858080051,19.92845937814853
2024-10-01,16.0,17.18479788877248,19.231240874307147
2024-11-01,16.0,15.185794926005702,0.9478274348557996
2024-12-01,16.0,15.430599586242252,0.2726806561885411
2025-01-01,14.0,15.771472566057094,15.841154352057822
2025-02-01,14.0,14.398942124353413,14.725366633640293
2025-03-01,14.0,14.928001127511113,14.639434657364934
2025-04-01,14.0,13.852921585110474,14.574060062435914
2025-05-01,14.0,10.827005652812646,10.315423039821313
2025-06-01,15.0,13.404819270935127,13.130965581502982
2025-07-01,15.0,15.238161875369443,14.922373874547375
2025-08-01,15.0,14.730917341181367,15.187410152622789
2025-09-01,15.0,14.909748480922271,15.812507019645263
2025-10-01,16.0,14.027413618630916,14.830585312909633
2025-11-01,15.0,15.735088755819561,16.693196942541363
2025-12-01,15.0,15.612896134752376,16.365845789808375
2026-01-01,18.0,13.466191833691164,14.86313647575812
2026-02-01,15.0,16.90402644061392,17.203141591780835
2026-03-01,15.0,16.361030104707346,17.331634822438822
