,actual,sarimax_pred,stacked_pred
2022-07-01,31.0,21.59714133620271,21.59714133620271
2022-08-01,27.0,32.69733758048132,32.69733758048132
2022-09-01,27.0,27.242681370299728,27.242681370299728
2022-10-01,26.0,27.019778860795718,27.019778860795718
2022-11-01,18.0,23.119613822374347,23.119613822374347
2022-12-01,20.0,15.479551930566275,15.479551930566275
2023-01-01,20.0,22.04808991424861,27.925603799746657
2023-02-01,20.0,26.82571982553424,26.68946077635707
2023-03-01,18.0,13.161556855562567,17.110023912231338
2023-04-01,18.0,20.512668618537333,26.666469204098533
2023-05-01,18.0,13.027723679982449,16.936040783977184
2023-06-01,18.0,17.833425017675065,23.183452522977586
2023-07-01,18.0,27.43448376765265,24.454796076917788
2023-08-01,18.0,15.732300696800184,18.651460109184217
2023-09-01,18.0,21.6694625369536,23.024578904293687
2023-10-01,18.0,16.246722320793626,17.553730229614732
2023-11-01,18.0,12.124864932288142,14.517842646826717
2023-12-01,17.0,22.119208166709463,18.965642283072988
2024-01-01,17.0,15.871828274268049,20.087199883002178
2024-02-01,17.0,17.60338150783475,21.27135335727628
2024-03-01,17.0,16.089716154404307,20.733250337906505
2024-04-01,17.0,16.93613697174247,22.016978063265213
2024-05-01,16.0,17.47281527938426,22.55987573089183
2024-06-01,15.0,16.124192166560775,19.978861499065047
2024-07-01,15.0,14.657604297803852,17.12584479730031
2024-08-01,15.0,14.366992027260954,17.241002351739105
2024-09-01,15.0,14.209012142906644,16.677252642403104
2024-10-01,15.0,15.942509796062128,18.308648969569816
2024-11-01,15.0,14.98703266210211,17.600330839821225
2024-12-01,15.0,14.013743281149468,16.234061836981375
