,actual,sarimax_pred,stacked_pred
2022-06-01,199.0,266.15303086884563,266.15303086884563
2022-07-01,199.0,85.646444919475,85.646444919475
2022-08-01,180.0,216.9041047688925,216.9041047688925
2022-09-01,161.0,222.96605666916287,222.96605666916287
2022-10-01,100.0,107.32244003470369,107.32244003470369
2022-11-01,54.0,79.37205778305211,79.37205778305211
2022-12-01,50.0,25.522605289968592,33.17938687695917
2023-01-01,50.0,32.49464803679663,42.24304244783562
2023-02-01,48.0,243.34314744825076,244.94712715501498
2023-03-01,41.0,9.539966105598609,12.401955937278192
2023-04-01,40.0,55.05716888325585,70.1876296223916
2023-05-01,40.0,23.336384273769163,16.335468991638415
2023-06-01,39.0,17.268205032466337,12.087743522726436
2023-07-01,39.0,110.36356215672588,77.25449350970811
2023-08-01,43.0,64.34804420584717,45.043630944093024
2023-09-01,39.0,93.37606035772367,65.36324225040657
2023-10-01,36.0,20.62145721171802,14.435020048202613
2023-11-01,40.0,17.230989814344166,12.061692870040917
2023-12-01,43.0,38.651183378819105,27.055828365173376
2024-01-01,115.0,19.87875189925572,25.84237746903244
2024-02-01,105.0,100.27445524700482,118.56210058697064
2024-03-01,99.0,94.25658062735798,121.96090344229938
2024-04-01,83.0,80.37119763295613,104.48255692284296
2024-05-01,129.0,105.44331719488622,128.34243752569677
2024-06-01,169.0,154.99088158180209,149.46715225746127
2024-07-01,217.0,95.74434445854428,114.4522836064935
2024-08-01,215.0,172.93922503907066,168.53914817292076
2024-09-01,153.0,91.44501161329211,118.87851509727975
2024-10-01,98.0,172.8886331839192,173.79657810159804
2024-11-01,113.0,131.22206678263933,127.15983762614519
2024-12-01,132.0,251.04066412983582,175.72846489088508
