,actual,sarimax_pred,stacked_pred
2024-01-01,115.0,40.29489193645372,40.29489193645372
2024-02-01,105.0,175.3324132692852,175.3324132692852
2024-03-01,99.0,436.1083839009415,436.1083839009415
2024-04-01,83.0,9.423566612929003,9.423566612929003
2024-05-01,84.5,4.324120191240205,5.621356248612266
2024-06-01,118.0,169.77864564451124,220.71223933786462
2024-07-01,158.0,1.1108991448524346,1.444168888308165
2024-08-01,156.0,833.7160922662804,1083.8309199461646
2024-09-01,140.0,-0.8384665535962659,-0.5869265875173861
2024-10-01,71.0,1576.808339795613,1103.765837856929
2024-11-01,86.0,-0.999731968874525,-1.2996515595368825
2024-12-01,105.0,184.63278792556997,129.242951547899
