,actual,sarimax_pred,stacked_pred
2022-07-01,213.0,219.27901612241052,219.27901612241052
2022-08-01,210.0,200.50022301541853,200.50022301541853
2022-09-01,191.0,257.0392548836933,257.0392548836933
2022-10-01,148.0,143.22505268841616,143.22505268841616
2022-11-01,94.0,241.4107106700822,241.4107106700822
2022-12-01,91.0,111.59421656437283,111.59421656437283
2023-01-01,88.0,109.90699279976975,111.11829388810288
2023-02-01,82.0,69.96952107096762,59.07890274668783
2023-03-01,75.0,677.753944318269,672.2197364973766
2023-04-01,84.0,55.59995153011429,50.23365905346024
2023-05-01,84.0,92.58919971301182,84.97708766772374
2023-06-01,73.0,73.86873934009898,79.48503944614757
2023-07-01,82.0,63.221870569362935,-60.07178482614488
2023-08-01,96.0,76.27954247449037,-71.80287024523619
2023-09-01,82.0,67.45522732137313,-29.236384922279214
2023-10-01,76.0,72.33148596250928,-138.2359884027251
2023-11-01,82.0,51.0466456432655,-155.95732164189076
2023-12-01,86.0,90.09766961481212,-80.60379217718007
2024-01-01,142.0,88.63175941220827,36.968555219093034
2024-02-01,156.0,122.1720235870572,128.2354763076993
2024-03-01,150.0,135.98509550378256,19.152713301634122
2024-04-01,110.0,169.1829117216606,179.5989273466606
2024-05-01,125.5,111.51238258037542,128.24874885234806
2024-06-01,149.0,118.20031217254768,134.81291059173714
2024-07-01,183.0,168.5703064491787,164.0654751350918
2024-08-01,189.0,233.74045434858562,224.0667130079484
2024-09-01,196.0,186.82839926450106,179.6749564048514
2024-10-01,146.0,158.14333331514035,135.09287059236203
2024-11-01,131.0,132.52757667081374,152.6167719222786
2024-12-01,118.0,113.35228602307127,128.9991337479858
2025-01-01,146.0,196.1677640363751,165.41592916699034
2025-02-01,145.0,170.1356162400271,143.2111720414187
2025-03-01,89.0,134.25557569107195,92.99304441055438
2025-04-01,87.0,81.5091846354814,74.67274359544234
2025-05-01,87.0,91.67527751650049,84.70071725572778
2025-06-01,154.0,94.9656422201246,104.5292294088453
2025-07-01,97.0,228.80795679744372,232.83356581386218
2025-08-01,99.0,104.72177991851893,136.231654262391
2025-09-01,89.0,96.96895706421596,112.30908310181361
2025-10-01,70.0,73.86306371301268,106.90530767053221
2025-11-01,79.0,67.9758645794888,99.7543126843472
2025-12-01,78.0,75.02463006584226,107.70845651237546
2026-01-01,95.0,97.68798565970395,98.15360248194669
2026-02-01,77.0,93.40506910867076,93.83428537434916
2026-03-01,84.5,26.33297803362592,1.6945464845536549
