,actual,sarimax_pred,stacked_pred
2022-08-01,134.0,141.3459856514341,141.3459856514341
2022-09-01,113.0,123.20092135284308,123.20092135284308
2022-10-01,65.0,112.02965173923685,112.02965173923685
2022-11-01,48.0,46.14387986251663,46.14387986251663
2022-12-01,51.0,41.05986006288761,41.05986006288761
2023-01-01,51.0,52.517242388833544,52.517242388833544
2023-02-01,48.0,49.207406720755266,48.777020356295274
2023-03-01,46.0,210.00419741761243,211.7968369115547
2023-04-01,58.0,12.174345722351283,10.976058354530544
2023-05-01,58.0,126.50121430651636,124.50409690634699
2023-06-01,51.0,15.254110303978354,13.951936212639243
2023-07-01,58.0,179.3017072348337,177.87200066134739
2023-08-01,69.0,26.44245386162972,18.509717703140804
2023-09-01,66.0,148.28721598311765,103.80105118818236
2023-10-01,63.0,16.371400234177603,11.459980163924321
2023-11-01,61.0,104.38097299199751,73.06668109439826
2023-12-01,61.0,42.02062228316175,29.414435598213224
2024-01-01,117.0,88.7179965201433,85.74187414084032
2024-02-01,125.0,124.26492139919051,99.88444349391708
2024-03-01,119.0,125.36518346205801,101.90633450881094
2024-04-01,95.0,238.2491399392759,220.64639488312355
2024-05-01,96.25,56.42487025743831,61.34593511110652
2024-06-01,126.0,124.69380115232714,104.42885707578905
2024-07-01,167.0,120.06011577009565,101.15045352339155
2024-08-01,138.0,202.35695726791852,143.20295412460797
2024-09-01,179.0,79.00868521828463,88.10487662453463
2024-10-01,115.0,314.3641592239072,253.30427229153418
2024-11-01,115.0,65.57697721062318,74.54701943932191
2024-12-01,96.0,225.06586229717226,157.5461036080206
