,actual,sarimax_pred,stacked_pred
2024-01-01,74.0,32.39786500984193,32.39786500984193
2024-02-01,87.0,175.4961785629688,175.4961785629688
2024-03-01,81.0,108.70145445344608,108.70145445344608
2024-04-01,101.0,103.20342647417245,103.20342647417245
2024-05-01,133.0,124.2793109951734,86.99551769662139
2024-06-01,153.0,114.26405438350935,79.98483806845655
2024-07-01,183.0,210.08958984767028,147.0627128933692
2024-08-01,143.0,394.352888318827,276.0470218231789
2024-09-01,137.0,717.3320091051393,502.1324063735975
2024-10-01,119.0,661.2023967949846,462.84167775648916
2024-11-01,119.0,485.81638880223187,340.0714721615623
2024-12-01,115.0,49.479410521577485,34.63558736510424
