,actual,sarimax_pred,stacked_pred
2024-01-01,14.0,14.840319305306837,14.840319305306837
2024-02-01,14.0,13.240766933471216,13.240766933471216
2024-03-01,14.0,12.101399782010109,12.101399782010109
2024-04-01,16.0,15.866206766192246,15.866206766192246
2024-05-01,12.0,20.093158538553652,21.037692721102175
2024-06-01,12.0,8.541670565744763,11.104171735468192
2024-07-01,13.0,9.492734577815478,12.34055495116012
2024-08-01,14.0,16.069080179977163,11.248356125984014
2024-09-01,14.0,15.191643902488218,10.634150731741753
2024-10-01,13.0,13.093205056120572,17.021166572956744
2024-11-01,13.0,12.999542510273303,12.872099300982798
2024-12-01,13.0,11.675632380680211,15.178322094884274
