,actual,sarimax_pred,stacked_pred
2022-07-01,213.0,144.83819198363483,144.83819198363483
2022-08-01,210.0,261.9938099899973,261.9938099899973
2022-09-01,191.0,201.88028812147616,201.88028812147616
2022-10-01,148.0,168.5943727151596,168.5943727151596
2022-11-01,94.0,157.27825943375822,157.27825943375822
2022-12-01,91.0,93.83009868389455,93.83009868389455
2023-01-01,88.0,113.78112818849937,130.530491134056
2023-02-01,82.0,62.374079362755,60.604063288574395
2023-03-01,75.0,452.27289702586273,451.07290365389923
2023-04-01,84.0,17.339900016138774,15.734748720476848
2023-05-01,84.0,390.6549327225866,378.83197854473013
2023-06-01,73.0,16.369817118663196,17.279588799495105
2023-07-01,82.0,365.84476399550346,329.73217320570853
2023-08-01,96.0,17.314942114984518,12.120459480489163
2023-09-01,82.0,307.3347324558406,315.86624185525466
2023-10-01,76.0,19.36766314065046,25.1779620828456
2023-11-01,82.0,190.0271767754396,182.20958415459
2023-12-01,86.0,31.961125899437132,23.514902640464964
2024-01-01,142.0,194.03818231312192,186.86649947849668
2024-02-01,156.0,78.68895293486891,102.29563881532958
2024-03-01,150.0,240.10893829432106,214.29144294825173
2024-04-01,110.0,102.40950132918861,122.27750517440346
2024-05-01,125.5,141.63398792929155,143.87722590155107
2024-06-01,149.0,104.19917102444329,113.93277068722405
2024-07-01,183.0,216.03603633325693,174.34207423608896
2024-08-01,189.0,209.98350480174778,157.25584748363255
2024-09-01,196.0,193.19471642430688,169.46808144505883
2024-10-01,146.0,164.2497054304217,146.3421412672137
2024-11-01,131.0,118.49944699237808,95.40052044818863
2024-12-01,118.0,127.8317734949918,116.98059055736972
