,actual,sarimax_pred,stacked_pred
2022-07-01,43.0,31.773028378686096,31.773028378686096
2022-08-01,39.0,43.37356397967662,43.37356397967662
2022-09-01,31.0,47.898158968496695,47.898158968496695
2022-10-01,30.0,33.32222184387398,33.32222184387398
2022-11-01,30.0,29.864727340961306,29.864727340961306
2022-12-01,33.0,31.469343734130426,31.469343734130426
2023-01-01,26.0,33.39078473670692,40.93041276557655
2023-02-01,26.0,28.601411815751444,27.601901825536142
2023-03-01,26.0,14.361927759388962,18.440798055867234
2023-04-01,25.0,29.360823259532843,33.439693556011115
2023-05-01,23.0,27.096866712170236,32.24073992689192
2023-06-01,23.0,21.295870133971356,27.68463117416276
2023-07-01,22.0,30.461283776331538,29.123579594660395
2023-08-01,21.0,20.082014206791538,19.505639616394657
2023-09-01,21.0,17.675817633269645,17.428276399372436
2023-10-01,21.0,20.6244046225051,20.707098460088165
2023-11-01,20.0,21.715476404199883,21.086669515142724
2023-12-01,20.0,20.60536061160666,17.322439774204316
2024-01-01,20.0,14.331182655095848,14.51708179354647
2024-02-01,20.0,20.412616583089502,19.354634257535608
2024-03-01,21.0,20.297056227275334,19.277115374156438
2024-04-01,21.0,19.782017587974355,19.967916726424978
2024-05-01,16.0,19.79864703574311,22.509840358878485
2024-06-01,16.0,16.62016277841555,19.369397216358056
2024-07-01,17.0,15.358229584216488,18.58481521081866
2024-08-01,17.0,17.020254767255114,18.229557073430346
2024-09-01,17.0,17.449969510436144,19.205684761405077
2024-10-01,16.0,17.382549670032148,17.61757151453841
2024-11-01,16.0,14.800875485002903,10.360612839502032
2024-12-01,16.0,15.732223897900349,11.012556728530244
