,actual,sarimax_pred,stacked_pred
2022-06-01,106.0,112.41079334275686,112.41079334275686
2022-07-01,106.0,133.57291463834125,133.57291463834125
2022-08-01,108.0,87.9418366229788,87.9418366229788
2022-09-01,90.0,104.40863822204183,104.40863822204183
2022-10-01,82.0,86.20098952253394,86.20098952253394
2022-11-01,61.0,88.58899742932493,88.58899742932493
2022-12-01,53.0,49.15736362276109,32.59693881807359
2023-01-01,53.0,57.871349193489486,43.411651470100814
2023-02-01,53.0,77.83331488630064,56.13024138471373
2023-03-01,53.0,39.13129837829391,28.118522957151335
2023-04-01,43.0,58.680334116473404,48.47543814326784
2023-05-01,43.0,35.277862989271895,16.719040357435958
2023-06-01,43.0,42.891515611918365,35.95195472172061
2023-07-01,43.0,44.77055501980921,33.85868692441126
2023-08-01,43.0,49.078310968314256,35.5843124407874
2023-09-01,43.0,40.285621992537,26.871515623518448
2023-10-01,43.0,40.81516660018469,26.293115742640744
2023-11-01,43.0,30.777685821854373,16.1421543963783
2023-12-01,43.0,41.70461121346001,48.458691985859915
2024-01-01,43.0,37.82908185434479,46.72260030222077
2024-02-01,43.0,45.34615576222697,53.069302200825604
2024-03-01,43.0,43.49532039511533,51.749915197971774
2024-04-01,47.0,35.014939206872924,46.400145429407104
2024-05-01,41.5,52.918387000655976,60.20004469642624
2024-06-01,54.0,40.120243763820014,41.68381772030958
2024-07-01,67.0,59.48014740007405,53.61566165941243
2024-08-01,81.0,64.29690177315179,59.281752656635675
2024-09-01,57.0,82.62863745161995,73.79983057448372
2024-10-01,47.0,51.21746585105362,49.9014008972496
2024-11-01,39.0,48.24375458205711,49.123264925131906
2024-12-01,39.0,36.851889417513206,30.855066583498314
2025-01-01,39.0,43.754518154995814,38.829662922757045
2025-02-01,39.0,36.01585459219466,36.30088155972014
2025-03-01,34.0,40.456812913838135,31.749962861958252
2025-04-01,34.0,32.336766006615036,29.457002403404587
2025-05-01,41.0,33.0189658714478,-150.86355671156002
2025-06-01,42.0,58.636156796400634,27.189114331190673
2025-07-01,43.0,46.457777307339654,49.6845036009035
2025-08-01,43.0,51.641786767802266,62.34724826987746
2025-09-01,44.0,29.37465084439417,51.04981411343714
2025-10-01,44.0,40.46922372778539,54.10294698675756
2025-11-01,44.0,36.3224010966209,57.799963047304495
2025-12-01,39.0,48.55197958366713,45.628294271396015
2026-01-01,46.0,35.76597657553631,41.84671702734905
2026-02-01,46.0,55.114145516348195,51.447123764944386
2026-03-01,45.0,45.28965008134713,44.856080203007366
2026-04-01,69.0,56.441612601958425,51.04912173815838
