,actual,sarimax_pred,stacked_pred
2022-07-01,185.0,117.78121318439369,117.78121318439369
2022-08-01,201.0,191.42312237914348,191.42312237914348
2022-09-01,163.0,144.47006247580592,144.47006247580592
2022-10-01,127.0,91.20243672757321,91.20243672757321
2022-11-01,53.0,167.88685853004378,167.88685853004378
2022-12-01,39.0,112.18918349938065,112.18918349938065
2023-01-01,35.0,60.24320327195667,13.844380487532845
2023-02-01,43.0,17.684698911394474,-74.39928546360552
2023-03-01,33.0,342.1762159219463,279.88880518586234
2023-04-01,50.0,63.60732533326169,48.772554176950656
2023-05-01,43.0,55.80802392354728,-36.61825323709725
2023-06-01,51.0,53.011946043974106,-32.97326818942433
2023-07-01,49.0,63.69210036546189,-77.72744003981154
2023-08-01,45.0,58.84697792748987,-78.5032570578617
2023-09-01,43.0,41.857570450653505,-84.27642460549885
2023-10-01,59.0,42.839404662413955,-103.09165612860167
2023-11-01,68.0,22.069714783968394,-103.76371264523083
2023-12-01,60.0,32.82830447307672,-100.98483639606391
2024-01-01,74.0,39.1176486585124,26.588157233951854
2024-02-01,78.0,59.993732189575766,88.04534313623104
2024-03-01,72.0,59.639409515963735,34.586518738375844
2024-04-01,92.0,101.66965728912967,128.10394531403202
2024-05-01,128.0,93.87570260270861,128.49926827653672
2024-06-01,154.0,176.1720498286342,183.04113275633804
2024-07-01,178.0,158.65101065796998,161.05387249154236
2024-08-01,140.0,191.58790515374605,205.12623427819673
2024-09-01,126.0,188.08095050946403,190.90272880688835
2024-10-01,112.0,181.76665592468896,177.2559657124392
2024-11-01,102.0,108.34244449921354,123.16285045929655
2024-12-01,96.0,68.42835608263276,90.71879378099702
2025-01-01,96.0,112.87567818302826,110.34291732449249
2025-02-01,86.0,125.0563880489225,132.863000063693
2025-03-01,60.0,89.94200864192858,118.5369221245946
2025-04-01,36.0,102.05203886559306,102.32273133328258
2025-05-01,36.0,78.17471932289602,89.96901558754446
2025-06-01,78.0,54.98495132968002,38.55503113314682
2025-07-01,124.0,88.11664031448908,67.94842742386408
2025-08-01,90.0,81.49697256203171,55.834218503193824
2025-09-01,66.0,76.32845954331545,63.963759225932634
2025-10-01,52.0,66.21755459486519,33.54468777357613
2025-11-01,66.0,64.87524808983902,59.28942646126846
2025-12-01,54.0,72.80152953775267,70.74407948167662
2026-01-01,42.0,64.65595276072304,85.54531128123085
2026-02-01,42.0,48.8975117504138,59.10124900932493
2026-03-01,58.0,21.865870212225396,38.08171150556036
