,actual,sarimax_pred,stacked_pred
2022-07-01,185.0,121.96699915959589,121.96699915959589
2022-08-01,201.0,192.20765724168393,192.20765724168393
2022-09-01,163.0,146.0383734410881,146.0383734410881
2022-10-01,127.0,91.92948163287225,91.92948163287225
2022-11-01,53.0,168.4449120122809,168.4449120122809
2022-12-01,39.0,111.42602219082161,111.42602219082161
2023-01-01,35.0,59.71468100769094,24.798917152710473
2023-02-01,43.0,18.129623223706695,-57.09709186418393
2023-03-01,33.0,349.8278093054449,311.8933343603765
2023-04-01,50.0,63.06354898544914,50.916879597631755
2023-05-01,43.0,55.53742030929551,6.973505056609966
2023-06-01,51.0,53.38452813280137,4.48260399950059
2023-07-01,55.0,63.771113471703316,-90.88309185056231
2023-08-01,54.0,62.853350333716726,-89.30445606276766
2023-09-01,52.0,47.861383626533694,-94.29021244280224
2023-10-01,59.0,50.74522240710941,-101.15214697765622
2023-11-01,68.0,23.689781806382854,-123.50598845728902
2023-12-01,69.0,33.585251422455954,-120.06646671719248
2024-01-01,74.0,43.21536139877285,33.85956649215664
2024-02-01,87.0,62.9915709252899,86.20187900024106
2024-03-01,81.0,64.1306445317294,47.162222595694246
2024-04-01,101.0,113.22628500554346,139.18647291753075
2024-05-01,133.0,103.37491214318231,133.93225848717645
2024-06-01,153.0,186.079382501808,209.88485964414198
2024-07-01,183.0,179.99845215608545,157.80789849092432
2024-08-01,143.0,216.84070577854396,180.40190496677639
2024-09-01,137.0,199.4437366995184,140.58115735381529
2024-10-01,119.0,160.9667745349005,147.65893228026184
2024-11-01,119.0,108.01524100648784,115.02377353059673
2024-12-01,115.0,87.86965883368553,101.63254297370018
2025-01-01,115.0,122.08028639407006,116.34439600558129
2025-02-01,86.0,158.77948854313473,143.07434556828122
2025-03-01,75.0,100.61602091572475,128.36277460835169
2025-04-01,52.0,116.90148118336904,106.6276164372753
2025-05-01,47.0,97.69735701129869,106.00261099384264
2025-06-01,77.0,68.13479459011073,82.59029710018153
2025-07-01,127.0,98.88245802128219,73.81130819523239
2025-08-01,97.0,84.97351152078697,68.88015061990806
2025-09-01,77.0,86.12296214356978,71.23722281709273
2025-10-01,61.0,74.71473595207235,58.25400444572469
2025-11-01,75.0,81.96126031557709,81.18074935356766
2025-12-01,63.0,88.38141639666392,87.78857047991588
2026-01-01,53.0,75.63757932328316,86.99354207657906
2026-02-01,49.0,49.65007278383613,52.42012640894294
2026-03-01,73.0,30.377048521837196,54.08545687755009
