,actual,sarimax_pred,stacked_pred
2024-01-01,121.0,17.704897568270713,17.704897568270713
2024-02-01,97.0,123.90636552177759,123.90636552177759
2024-03-01,86.0,413.52163612426057,413.52163612426057
2024-05-01,99.0,41.084555356897354,41.084555356897354
2024-06-01,127.0,63.590364593443,44.5132552154101
2024-07-01,167.0,122.78029928568871,85.9462094999821
2024-08-01,167.0,215.30871802223078,150.71610261556157
2024-09-01,167.0,364.8411998140013,255.3888398698009
2024-10-01,79.0,160.0117753615815,112.00824275310706
2024-11-01,94.0,93.58706948350977,65.51094863845684
2024-12-01,114.0,43.224697603244536,30.257288322271176
