,actual,sarimax_pred,stacked_pred
2022-06-01,148.0,87.4473053906422,518.5115448925953
2022-07-01,185.0,72.99326119018193,-47.15033927368526
2022-08-01,201.0,276.83797083750466,235.21641169443825
2022-09-01,163.0,199.28734240221485,184.71679243731006
2022-10-01,127.0,77.71784360333173,110.59507520123212
2022-11-01,53.0,303.3732004575999,265.42783073714094
2022-12-01,39.0,84.65906841666515,383.9069016686183
2023-01-01,35.0,52.80120243997073,17711.650811814972
2023-02-01,43.0,1264.8766768992173,-1247.3789383351577
2023-03-01,33.0,1.6679410976935456,34.41073894925604
2023-04-01,50.0,33.76466044208516,48.9673868062209
2023-05-01,43.0,44.943340871041144,59.66938171119007
2023-06-01,51.0,22.008508666228792,17.12772177047684
2023-07-01,49.0,55.428927725784,72.72593242549104
2023-08-01,45.0,95.1338533179307,872.980838181212
2023-09-01,43.0,57.947531857646936,2536.511740842022
2023-10-01,59.0,37.63970303434069,812.1285336007469
2023-11-01,68.0,16.641979988797164,78.65105896828935
2023-12-01,60.0,142.90041100278032,117.7785428692354
2024-01-01,74.0,126.09676210397821,148.34750024789912
2024-02-01,78.0,123.9524595964361,117.10604789141901
2024-03-01,72.0,51.55280011032175,-1375.1315260615534
2024-04-01,92.0,129.2474065307886,100.76828436892336
2024-05-01,124.0,103.69985555942579,96.31563543613477
2024-06-01,144.0,193.57556390280428,155.91584634298982
2024-07-01,174.0,199.52092872977778,174.47795807242915
2024-08-01,134.0,181.8883974393891,143.80711768475044
2024-09-01,128.0,151.9044723174607,163.83401199794164
2024-10-01,110.0,157.75745769793048,135.682083094659
2024-11-01,110.0,107.03633053643414,84.75063832146832
2024-12-01,106.0,56.08795732645989,41.296837750959405
2025-01-01,106.0,326.65972862667263,166.09054527706326
2025-02-01,86.0,108.61938406583847,104.2399013197142
2025-03-01,66.0,2909.6363729176255,341.7511190113755
2025-04-01,44.0,1.8734371998015695,-182.33992644765937
2025-05-01,38.0,1.5641846787217146e+20,1.552653242662158e+20
2025-06-01,67.0,49.37288271516215,42.3575628909434
2025-07-01,117.0,1410685.9251095068,943189.3313595068
2025-08-01,87.0,150.24237937738707,133.94014854242613
2025-09-01,69.0,58.30488736713721,52.186884475596685
2025-10-01,51.0,64.29161297862703,65.13135295694047
2025-11-01,65.0,43.390493665923756,40.65924337982146
2025-12-01,53.0,67.26919265032517,74.66148133517014
2026-01-01,43.0,58.371483961340836,57.805091062781266
2026-02-01,39.0,52.49249641757449,49.334967063479034
2026-03-01,63.0,38.13794872083191,41.465607612509764
